,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
230,2014,1,1,1323.0,3.0,2102.0,-12.0,US,N199UW,1897,SEA,CLT,254.0,2279,13.0,23.0
231,2014,1,1,1325.0,5.0,1518.0,-7.0,WN,N444WN,425,PDX,LAS,103.0,763,13.0,25.0
232,2014,1,1,1326.0,-6.0,1509.0,-16.0,UA,N832UA,367,PDX,SFO,86.0,550,13.0,26.0
233,2014,1,1,1327.0,2.0,1526.0,1.0,WN,N498WN,1356,SEA,OAK,99.0,672,13.0,27.0
234,2014,1,1,1331.0,-4.0,1632.0,-16.0,OO,N217AG,3452,SEA,HDN,105.0,891,13.0,31.0
235,2014,1,1,1340.0,-5.0,1452.0,-13.0,WN,N436WN,103,PDX,RNO,59.0,444,13.0,40.0
236,2014,1,1,1347.0,-3.0,1533.0,-2.0,AS,N306AS,362,SEA,SMF,82.0,605,13.0,47.0
237,2014,1,1,1349.0,10.0,1547.0,-3.0,UA,N79279,1299,SEA,SFO,101.0,679,13.0,49.0
238,2014,1,1,1351.0,-4.0,1621.0,-9.0,AS,N794AS,532,SEA,ONT,130.0,956,13.0,51.0
239,2014,1,1,1400.0,-5.0,1745.0,2.0,AS,N611AS,670,SEA,DEN,136.0,1024,14.0,0.0
240,2014,1,1,1404.0,97.0,1500.0,104.0,OO,N229SW,5342,SEA,PDX,33.0,129,14.0,4.0
241,2014,1,1,1405.0,-5.0,2143.0,-13.0,AS,N525AS,2,SEA,DCA,261.0,2329,14.0,5.0
242,2014,1,1,1405.0,0.0,1619.0,4.0,AS,N579AS,318,SEA,SFO,103.0,679,14.0,5.0
243,2014,1,1,1422.0,57.0,2047.0,72.0,AA,N3DPAA,115,PDX,ORD,200.0,1739,14.0,22.0
244,2014,1,1,1422.0,-3.0,1655.0,-3.0,AS,N799AS,516,SEA,SNA,135.0,978,14.0,22.0
245,2014,1,1,1424.0,14.0,1802.0,10.0,AS,N317AS,652,SEA,PHX,133.0,1107,14.0,24.0
246,2014,1,1,1426.0,36.0,2014.0,34.0,AA,N3JKAA,2269,SEA,DFW,193.0,1660,14.0,26.0
247,2014,1,1,1429.0,-1.0,1643.0,-7.0,AS,N320AS,608,SEA,LAS,119.0,867,14.0,29.0
248,2014,1,1,1434.0,27.0,2218.0,8.0,B6,N564JB,598,SEA,BOS,269.0,2496,14.0,34.0
249,2014,1,1,1438.0,13.0,1706.0,6.0,AS,N706AS,454,SEA,LAX,126.0,954,14.0,38.0
250,2014,1,1,1439.0,29.0,1713.0,23.0,AS,N760AS,486,SEA,SAN,136.0,1050,14.0,39.0
251,2014,1,1,1450.0,49.0,2101.0,66.0,UA,N69806,1584,PDX,ORD,198.0,1739,14.0,50.0
252,2014,1,1,1452.0,-3.0,1554.0,1.0,AS,N769AS,67,SEA,KTN,108.0,680,14.0,52.0
253,2014,1,1,1453.0,-2.0,1702.0,-9.0,AS,N508AS,570,PDX,LAX,111.0,834,14.0,53.0
254,2014,1,1,1458.0,-7.0,1714.0,-9.0,AS,N627AS,528,SEA,BUR,124.0,937,14.0,58.0
255,2014,1,1,1500.0,50.0,1633.0,38.0,WN,N217JC,3255,PDX,SJC,84.0,569,15.0,0.0
256,2014,1,1,1504.0,24.0,1842.0,17.0,US,N156UW,2026,SEA,PHX,137.0,1107,15.0,4.0
257,2014,1,1,1508.0,43.0,2141.0,86.0,WN,N8617E,576,SEA,MDW,209.0,1733,15.0,8.0
258,2014,1,1,1516.0,54.0,2112.0,54.0,UA,N407UA,998,SEA,ORD,193.0,1721,15.0,16.0
259,2014,1,1,1517.0,96.0,1612.0,98.0,OO,N229SW,5423,PDX,SEA,40.0,129,15.0,17.0
260,2014,1,1,1519.0,37.0,1851.0,41.0,F9,N216FR,140,SEA,DEN,136.0,1024,15.0,19.0
261,2014,1,1,1520.0,1.0,1848.0,2.0,UA,N75429,1051,PDX,DEN,127.0,991,15.0,20.0
262,2014,1,1,1527.0,12.0,1738.0,-2.0,WN,N275WN,868,SEA,LAS,116.0,867,15.0,27.0
263,2014,1,1,1531.0,36.0,1906.0,46.0,WN,N761RR,786,PDX,DEN,127.0,991,15.0,31.0
264,2014,1,1,1537.0,-9.0,1817.0,-13.0,OO,N912SW,6527,SEA,LAX,132.0,954,15.0,37.0
265,2014,1,1,1540.0,5.0,1814.0,-6.0,AS,N797AS,101,SEA,ANC,197.0,1448,15.0,40.0
266,2014,1,1,1541.0,-4.0,2330.0,-13.0,AS,N419AS,14,SEA,EWR,266.0,2402,15.0,41.0
267,2014,1,1,1543.0,-7.0,1813.0,8.0,AS,N615AS,592,PDX,SNA,121.0,859,15.0,43.0
268,2014,1,1,1545.0,10.0,2114.0,4.0,AA,N565AA,157,PDX,DFW,180.0,1616,15.0,45.0
269,2014,1,1,1545.0,15.0,1621.0,9.0,OO,N295SW,5331,PDX,RDM,25.0,116,15.0,45.0
270,2014,1,1,1554.0,64.0,1905.0,55.0,F9,N202FR,792,PDX,DEN,118.0,991,15.0,54.0
271,2014,1,1,1554.0,39.0,1912.0,27.0,US,N631AW,500,PDX,PHX,123.0,1009,15.0,54.0
272,2014,1,1,1557.0,92.0,2146.0,71.0,AA,N3CVAA,125,SEA,ORD,200.0,1721,15.0,57.0
273,2014,1,1,1608.0,23.0,2147.0,17.0,AA,N3AMAA,2248,SEA,DFW,187.0,1660,16.0,8.0
274,2014,1,1,1616.0,-9.0,1841.0,-14.0,VX,N529VA,796,SEA,LAX,125.0,954,16.0,16.0
275,2014,1,1,1617.0,67.0,1953.0,58.0,WN,N488WN,1374,SEA,PHX,140.0,1107,16.0,17.0
276,2014,1,1,1618.0,23.0,1858.0,8.0,WN,N274WN,3932,SEA,SLC,86.0,689,16.0,18.0
277,2014,1,1,1621.0,6.0,1.0,-14.0,UA,N12216,1710,SEA,EWR,261.0,2402,16.0,21.0
278,2014,1,1,1626.0,26.0,1821.0,23.0,AS,N756AS,338,SEA,OAK,98.0,672,16.0,26.0
279,2014,1,1,1627.0,17.0,1854.0,4.0,WN,N784SW,20,PDX,SLC,79.0,630,16.0,27.0
280,2014,1,1,1627.0,83.0,1728.0,95.0,OO,N229SW,5417,SEA,PDX,37.0,129,16.0,27.0
281,2014,1,1,1629.0,4.0,1834.0,-1.0,OO,N215AG,3494,PDX,SBA,105.0,784,16.0,29.0
282,2014,1,1,1632.0,102.0,2019.0,114.0,WN,N660SW,1556,SEA,DEN,128.0,1024,16.0,32.0
283,2014,1,1,1632.0,206.0,3.0,183.0,UA,N36272,1148,SEA,IAD,248.0,2306,16.0,32.0
284,2014,1,1,1633.0,43.0,1849.0,43.0,AS,N788AS,588,PDX,PSP,118.0,873,16.0,33.0
285,2014,1,1,1637.0,2.0,1915.0,-5.0,OO,N823SK,4520,PDX,SLC,78.0,630,16.0,37.0
286,2014,1,1,1638.0,8.0,1824.0,15.0,AS,N614AS,402,PDX,SJC,86.0,569,16.0,38.0
287,2014,1,1,1639.0,4.0,1908.0,-8.0,AS,N409AS,466,SEA,LAX,128.0,954,16.0,39.0
288,2014,1,1,1641.0,1.0,2041.0,-19.0,AS,N530AS,867,SEA,OGG,340.0,2640,16.0,41.0
289,2014,1,1,1659.0,-1.0,1931.0,7.0,DL,N380DA,2410,SEA,LAX,122.0,954,16.0,59.0
290,2014,1,1,1700.0,0.0,2109.0,-21.0,AS,N562AS,899,SEA,HNL,334.0,2677,17.0,0.0
291,2014,1,1,1708.0,177.0,2307.0,164.0,UA,N75410,1246,SEA,IAH,216.0,1874,17.0,8.0
292,2014,1,1,1712.0,-3.0,1911.0,-9.0,VX,N836VA,755,SEA,SFO,100.0,679,17.0,12.0
293,2014,1,1,1712.0,47.0,1913.0,38.0,OO,N218AG,3462,PDX,ONT,109.0,838,17.0,12.0
294,2014,1,1,1713.0,43.0,1848.0,33.0,WN,N939WN,931,SEA,SMF,78.0,605,17.0,13.0
295,2014,1,1,1720.0,0.0,1932.0,-6.0,OO,N815SK,4684,PDX,LAX,112.0,834,17.0,20.0
296,2014,1,1,1721.0,66.0,1919.0,59.0,WN,N959WN,577,SEA,OAK,99.0,672,17.0,21.0
297,2014,1,1,1722.0,47.0,1923.0,40.0,UA,N27421,1137,SEA,SFO,102.0,679,17.0,22.0
298,2014,1,1,1728.0,78.0,1926.0,71.0,WN,N472WN,839,PDX,LAS,105.0,763,17.0,28.0
299,2014,1,1,1735.0,-2.0,2021.0,13.0,B6,N613JB,1007,SEA,LGB,138.0,965,17.0,35.0
300,2014,1,1,1741.0,-4.0,1953.0,-8.0,AS,N318AS,562,PDX,LAX,109.0,834,17.0,41.0
301,2014,1,1,1743.0,3.0,2139.0,-26.0,AS,N597AS,877,SEA,KOA,337.0,2688,17.0,43.0
302,2014,1,1,1743.0,-2.0,1949.0,-2.0,OO,N219AG,3488,PDX,BUR,111.0,817,17.0,43.0
303,2014,1,1,1744.0,8.0,1842.0,13.0,OO,N229SW,5417,PDX,SEA,36.0,129,17.0,44.0
304,2014,1,1,1749.0,4.0,2127.0,-5.0,US,N622AW,524,SEA,PHX,136.0,1107,17.0,49.0
305,2014,1,1,1751.0,144.0,1928.0,135.0,UA,N802UA,212,PDX,SFO,81.0,550,17.0,51.0
306,2014,1,1,1756.0,31.0,2025.0,30.0,AS,N644AS,514,SEA,SNA,132.0,978,17.0,56.0
307,2014,1,1,1756.0,-4.0,2118.0,-12.0,US,N655AW,577,PDX,PHX,127.0,1009,17.0,56.0
308,2014,1,1,1759.0,-1.0,1934.0,-11.0,VX,N523VA,813,PDX,SFO,80.0,550,17.0,59.0
309,2014,1,1,1802.0,-3.0,2355.0,2.0,AS,N442AS,26,SEA,ORD,200.0,1721,18.0,2.0
310,2014,1,1,1803.0,18.0,2015.0,13.0,DL,N389DA,2449,SEA,LAS,115.0,867,18.0,3.0
311,2014,1,1,1807.0,19.0,1951.0,11.0,OO,N938SW,5553,PDX,SFO,82.0,550,18.0,7.0
312,2014,1,1,1808.0,73.0,1930.0,70.0,WN,N367SW,747,PDX,SMF,69.0,479,18.0,8.0
313,2014,1,1,1811.0,21.0,2147.0,-12.0,DL,N590NW,2237,SEA,HNL,317.0,2677,18.0,11.0
314,2014,1,1,1814.0,-6.0,2222.0,-33.0,AS,N559AS,859,SEA,HNL,336.0,2677,18.0,14.0
315,2014,1,1,1819.0,4.0,2051.0,-12.0,AS,N433AS,109,SEA,ANC,191.0,1448,18.0,19.0
316,2014,1,1,1819.0,-5.0,2025.0,-14.0,B6,N662JB,1621,PDX,LGB,113.0,846,18.0,19.0
317,2014,1,1,1821.0,15.0,2135.0,2.0,UA,N524UA,550,PDX,DEN,111.0,991,18.0,21.0
318,2014,1,1,1825.0,0.0,2108.0,1.0,AS,N549AS,464,SEA,LAX,122.0,954,18.0,25.0
319,2014,1,1,1829.0,-11.0,2222.0,-33.0,AS,N565AS,863,PDX,OGG,329.0,2562,18.0,29.0
320,2014,1,1,1835.0,-5.0,2037.0,-8.0,AS,N792AS,302,SEA,SFO,101.0,679,18.0,35.0
321,2014,1,1,1835.0,105.0,2015.0,105.0,WN,N389SW,568,PDX,OAK,87.0,543,18.0,35.0
322,2014,1,1,1836.0,-10.0,2125.0,-4.0,OO,N953SW,6316,SEA,LAX,132.0,954,18.0,36.0
323,2014,1,1,1839.0,55.0,2158.0,42.0,UA,N12225,1248,SEA,DEN,118.0,1024,18.0,39.0
324,2014,1,1,1841.0,-4.0,2123.0,-2.0,AS,N537AS,480,SEA,SAN,135.0,1050,18.0,41.0
325,2014,1,1,1841.0,-4.0,2109.0,-8.0,AS,N607AS,510,SEA,SNA,131.0,978,18.0,41.0
326,2014,1,1,1847.0,7.0,1949.0,6.0,AS,N708AS,69,SEA,KTN,99.0,680,18.0,47.0
327,2014,1,1,1850.0,-5.0,2027.0,-17.0,AS,N556AS,381,SEA,SMF,79.0,605,18.0,50.0
328,2014,1,1,1850.0,-5.0,2228.0,-13.0,AS,N609AS,630,SEA,PHX,137.0,1107,18.0,50.0
329,2014,1,1,1851.0,-4.0,2052.0,-2.0,AS,N622AS,620,PDX,LAS,103.0,763,18.0,51.0
330,2014,1,1,1851.0,21.0,2029.0,19.0,WN,N380SW,348,PDX,SJC,87.0,569,18.0,51.0
331,2014,1,1,1852.0,-3.0,2101.0,3.0,AS,N306AS,328,SEA,SJC,102.0,697,18.0,52.0
332,2014,1,1,1857.0,42.0,2053.0,33.0,WN,N240WN,286,SEA,SJC,100.0,697,18.0,57.0
333,2014,1,1,1858.0,-2.0,2056.0,-4.0,AS,N529AS,379,PDX,SFO,84.0,550,18.0,58.0
334,2014,1,1,1859.0,-1.0,2117.0,-13.0,OO,N925SW,6250,PDX,LAX,115.0,834,18.0,59.0
335,2014,1,1,1901.0,66.0,2107.0,72.0,WN,N7724A,958,SEA,OAK,95.0,672,19.0,1.0
336,2014,1,1,1901.0,1.0,105.0,-11.0,UA,N76269,1496,SEA,IAH,221.0,1874,19.0,1.0
337,2014,1,1,1906.0,11.0,2102.0,3.0,VX,N842VA,759,SEA,SFO,96.0,679,19.0,6.0
338,2014,1,1,1906.0,1.0,2006.0,12.0,OO,N229SW,5424,SEA,PDX,31.0,129,19.0,6.0
339,2014,1,1,1915.0,10.0,2122.0,-13.0,WN,N697SW,1715,SEA,LAS,114.0,867,19.0,15.0
340,2014,1,1,1921.0,56.0,2038.0,48.0,WN,N353SW,718,PDX,SMF,66.0,479,19.0,21.0
341,2014,1,1,1922.0,32.0,2132.0,20.0,AS,N305AS,616,SEA,LAS,114.0,867,19.0,22.0
342,2014,1,1,1925.0,90.0,2246.0,81.0,WN,N493WN,1115,PDX,PHX,129.0,1009,19.0,25.0
343,2014,1,1,1930.0,-5.0,2146.0,-11.0,AS,N596AS,520,SEA,BUR,123.0,937,19.0,30.0
344,2014,1,1,1930.0,0.0,2250.0,-6.0,AS,N626AS,672,SEA,DEN,122.0,1024,19.0,30.0
345,2014,1,1,1934.0,-6.0,2238.0,23.0,AS,N625AS,476,SEA,LAX,125.0,954,19.0,34.0
346,2014,1,1,1936.0,8.0,2119.0,-2.0,UA,N402UA,995,PDX,SFO,82.0,550,19.0,36.0
347,2014,1,1,1939.0,-6.0,2205.0,-14.0,AS,N553AS,518,SEA,SNA,129.0,978,19.0,39.0
348,2014,1,1,1941.0,27.0,2140.0,10.0,UA,N36469,1173,SEA,SFO,98.0,679,19.0,41.0
349,2014,1,1,1942.0,82.0,2304.0,69.0,OO,N216AG,3498,SEA,COS,123.0,1068,19.0,42.0
350,2014,1,1,1949.0,79.0,2117.0,67.0,WN,N961WN,3963,PDX,OAK,76.0,543,19.0,49.0
351,2014,1,1,1954.0,-10.0,2134.0,-22.0,OO,N471CA,5659,PDX,SFO,84.0,550,19.0,54.0
352,2014,1,1,1957.0,-3.0,2044.0,-13.0,AS,N624AS,694,SEA,GEG,35.0,224,19.0,57.0
353,2014,1,1,1958.0,3.0,2229.0,-17.0,AS,N440AS,129,SEA,FAI,198.0,1533,19.0,58.0
354,2014,1,1,2001.0,6.0,2144.0,10.0,AS,N585AS,404,PDX,SJC,84.0,569,20.0,1.0
355,2014,1,1,2009.0,-6.0,2212.0,-1.0,OO,N217AG,3490,SEA,FAT,97.0,748,20.0,9.0
356,2014,1,1,2010.0,-10.0,2347.0,-12.0,AS,N793AS,632,SEA,PHX,140.0,1107,20.0,10.0
357,2014,1,1,2012.0,-3.0,2219.0,-6.0,OO,N223AG,3464,PDX,ONT,110.0,838,20.0,12.0
358,2014,1,1,2014.0,-6.0,2328.0,-28.0,US,N662AW,581,PDX,PHX,120.0,1009,20.0,14.0
359,2014,1,1,2018.0,3.0,2252.0,-8.0,AS,N703AS,111,SEA,ANC,197.0,1448,20.0,18.0
360,2014,1,1,2018.0,48.0,2151.0,36.0,WN,N774SW,520,SEA,SMF,80.0,605,20.0,18.0
361,2014,1,1,2020.0,30.0,2316.0,18.0,AS,N516AS,137,PDX,ANC,208.0,1542,20.0,20.0
362,2014,1,1,2022.0,-3.0,2353.0,-17.0,US,N627AW,626,SEA,PHX,133.0,1107,20.0,22.0
363,2014,1,1,2026.0,-4.0,2226.0,-2.0,AS,N531AS,226,SEA,SJC,102.0,697,20.0,26.0
364,2014,1,1,2034.0,-7.0,2242.0,-12.0,OO,N967SW,6426,SEA,SFO,103.0,679,20.0,34.0
365,2014,1,1,2038.0,78.0,2348.0,68.0,F9,N934FR,794,PDX,DEN,114.0,991,20.0,38.0
366,2014,1,1,2043.0,-2.0,2307.0,1.0,AS,N786AS,574,PDX,SAN,126.0,933,20.0,43.0
367,2014,1,1,2050.0,10.0,2311.0,-3.0,AS,N618AS,472,SEA,LAX,120.0,954,20.0,50.0
368,2014,1,1,2058.0,18.0,2320.0,5.0,VX,N625VA,798,SEA,LAX,121.0,954,20.0,58.0
369,2014,1,1,2108.0,-2.0,2347.0,-16.0,UA,N17229,1603,SEA,ANC,200.0,1448,21.0,8.0
370,2014,1,1,2110.0,-5.0,2326.0,-10.0,AS,N319AS,618,SEA,LAS,113.0,867,21.0,10.0
371,2014,1,1,2118.0,13.0,2350.0,10.0,AS,N533AS,488,SEA,SAN,134.0,1050,21.0,18.0
372,2014,1,1,2121.0,-4.0,2326.0,-8.0,AS,N552AS,300,SEA,SFO,98.0,679,21.0,21.0
373,2014,1,1,2122.0,-8.0,2327.0,-4.0,AS,N619AS,624,PDX,LAS,101.0,763,21.0,22.0
374,2014,1,1,2129.0,16.0,513.0,-2.0,UA,N73275,156,SEA,EWR,267.0,2402,21.0,29.0
375,2014,1,1,2130.0,13.0,531.0,16.0,B6,N635JB,1206,PDX,JFK,274.0,2454,21.0,30.0
376,2014,1,1,2132.0,2.0,2330.0,0.0,AS,N611AS,358,SEA,OAK,95.0,672,21.0,32.0
377,2014,1,1,2136.0,-4.0,3.0,-11.0,AS,N523AS,450,SEA,LAX,122.0,954,21.0,36.0
378,2014,1,1,2138.0,8.0,17.0,0.0,AS,N413AS,731,SEA,ANC,190.0,1448,21.0,38.0
379,2014,1,1,2153.0,123.0,2350.0,120.0,WN,N614SW,304,SEA,OAK,99.0,672,21.0,53.0
380,2014,1,1,2158.0,-7.0,627.0,2.0,AS,N558AS,24,SEA,BOS,284.0,2496,21.0,58.0
381,2014,1,1,2202.0,-3.0,622.0,-18.0,AA,N5CSAA,1070,SEA,MIA,302.0,2724,22.0,2.0
382,2014,1,1,2213.0,83.0,31.0,77.0,AS,N713AS,536,SEA,ONT,123.0,956,22.0,13.0
383,2014,1,1,2216.0,1.0,601.0,-7.0,US,N560UW,1818,SEA,PHL,263.0,2378,22.0,16.0
384,2014,1,1,2217.0,17.0,48.0,-4.0,AS,N756AS,117,SEA,ANC,197.0,1448,22.0,17.0
385,2014,1,1,2221.0,1.0,2308.0,11.0,OO,N229SW,5440,PDX,RDM,28.0,116,22.0,21.0
386,2014,1,1,2221.0,-4.0,550.0,-30.0,US,N571UW,467,PDX,CLT,250.0,2282,22.0,21.0
387,2014,1,1,2222.0,-3.0,611.0,2.0,US,N181UW,1944,SEA,CLT,262.0,2279,22.0,22.0
388,2014,1,1,2227.0,167.0,140.0,155.0,F9,N218FR,142,SEA,DEN,116.0,1024,22.0,27.0
389,2014,1,1,2229.0,-1.0,2336.0,-5.0,OO,N295SW,5437,PDX,LMT,50.0,241,22.0,29.0
390,2014,1,1,2237.0,-1.0,623.0,-4.0,UA,N573UA,583,PDX,EWR,261.0,2434,22.0,37.0
391,2014,1,1,2249.0,9.0,611.0,2.0,DL,N126DL,2188,SEA,ATL,239.0,2182,22.0,49.0
392,2014,1,1,2253.0,8.0,611.0,4.0,DL,N371DA,503,PDX,ATL,240.0,2172,22.0,53.0
393,2014,1,1,2259.0,72.0,659.0,70.0,B6,N505JB,498,SEA,BOS,282.0,2496,22.0,59.0
394,2014,1,1,2259.0,-5.0,442.0,-18.0,UA,N29717,1632,PDX,ORD,196.0,1739,22.0,59.0
395,2014,1,1,2300.0,-5.0,159.0,-11.0,AS,N788AS,125,SEA,FAI,205.0,1533,23.0,0.0
396,2014,1,1,2303.0,14.0,447.0,0.0,UA,N38454,1617,SEA,ORD,198.0,1721,23.0,3.0
397,2014,1,1,2306.0,6.0,142.0,-3.0,AS,N617AS,103,SEA,ANC,194.0,1448,23.0,6.0
398,2014,1,1,2306.0,6.0,9.0,11.0,AS,N627AS,698,SEA,GEG,36.0,224,23.0,6.0
399,2014,1,1,2312.0,13.0,706.0,7.0,DL,N727TW,1542,SEA,JFK,268.0,2422,23.0,12.0
400,2014,1,1,2313.0,45.0,516.0,42.0,UA,N73278,1129,SEA,IAH,212.0,1874,23.0,13.0
401,2014,1,1,2321.0,1.0,443.0,-17.0,AA,N3ABAA,1230,SEA,DFW,185.0,1660,23.0,21.0
402,2014,1,1,2324.0,26.0,729.0,34.0,B6,N593JB,264,SEA,JFK,273.0,2422,23.0,24.0
403,2014,1,1,2333.0,67.0,721.0,70.0,UA,N77530,1100,SEA,IAD,261.0,2306,23.0,33.0
404,2014,1,1,2355.0,8.0,540.0,-13.0,UA,N23707,1282,SEA,IAH,208.0,1874,23.0,55.0
405,2014,1,1,2356.0,136.0,137.0,131.0,AS,N587AS,372,SEA,SMF,79.0,605,23.0,56.0
406,2014,1,1,2357.0,7.0,523.0,-12.0,AS,N407AS,660,SEA,DFW,188.0,1660,23.0,57.0
407,2014,1,1,2359.0,27.0,717.0,31.0,UA,N818UA,407,SEA,CLE,235.0,2021,23.0,59.0
419,2014,1,2,8.0,-2.0,748.0,-13.0,US,N171US,1830,SEA,CLT,254.0,2279,0.0,8.0
420,2014,1,2,11.0,16.0,730.0,10.0,DL,N6702,1504,SEA,ATL,235.0,2182,0.0,11.0
422,2014,1,2,16.0,121.0,758.0,110.0,US,N538UW,1818,SEA,PHL,261.0,2378,0.0,16.0
423,2014,1,2,20.0,385.0,207.0,372.0,WN,N8620H,3464,SEA,OAK,96.0,672,0.0,20.0
424,2014,1,2,29.0,-1.0,536.0,-2.0,DL,N612DL,1292,SEA,MSP,167.0,1399,0.0,29.0
425,2014,1,2,30.0,75.0,732.0,69.0,DL,N859NW,1823,SEA,DTW,213.0,1927,0.0,30.0
426,2014,1,2,44.0,49.0,641.0,51.0,UA,N423UA,758,PDX,IAH,215.0,1825,0.0,44.0
427,2014,1,2,45.0,-10.0,550.0,-18.0,DL,N924DN,1080,PDX,MSP,168.0,1426,0.0,45.0
429,2014,1,2,57.0,113.0,628.0,88.0,UA,N21723,1632,PDX,ORD,196.0,1739,0.0,57.0
430,2014,1,2,151.0,321.0,310.0,315.0,WN,N735SA,1546,PDX,SMF,67.0,479,1.0,51.0
432,2014,1,2,223.0,236.0,1011.0,222.0,UA,N37427,1142,SEA,EWR,260.0,2402,2.0,23.0
433,2014,1,2,225.0,158.0,826.0,153.0,UA,N16732,1114,SEA,IAH,213.0,1874,2.0,25.0
434,2014,1,2,516.0,-4.0,854.0,-12.0,US,N622AW,460,SEA,PHX,140.0,1107,5.0,16.0
435,2014,1,2,516.0,-4.0,841.0,-12.0,UA,N35407,1224,SEA,DEN,121.0,1024,5.0,16.0
436,2014,1,2,516.0,-9.0,839.0,-16.0,US,N523UW,649,PDX,PHX,128.0,1009,5.0,16.0
437,2014,1,2,518.0,-3.0,807.0,31.0,OO,N925SW,5639,SEA,SFO,101.0,679,5.0,18.0
438,2014,1,2,528.0,-2.0,1119.0,-14.0,UA,N848UA,275,PDX,IAH,213.0,1825,5.0,28.0
439,2014,1,2,546.0,-4.0,846.0,-7.0,DL,N686DA,1634,SEA,SLC,87.0,689,5.0,46.0
440,2014,1,2,552.0,-8.0,803.0,-18.0,AS,N409AS,604,SEA,LAS,114.0,867,5.0,52.0
441,2014,1,2,552.0,-8.0,830.0,-18.0,DL,N663DN,1831,PDX,SLC,80.0,630,5.0,52.0
442,2014,1,2,555.0,-5.0,832.0,-18.0,AS,N512AS,81,SEA,ANC,195.0,1448,5.0,55.0
443,2014,1,2,557.0,-3.0,914.0,-11.0,F9,N221FR,796,PDX,DEN,117.0,991,5.0,57.0
444,2014,1,2,558.0,-2.0,733.0,-12.0,WN,N498WN,1461,PDX,OAK,81.0,543,5.0,58.0
445,2014,1,2,558.0,-2.0,922.0,-8.0,WN,N776WN,1927,PDX,PHX,129.0,1009,5.0,58.0
446,2014,1,2,559.0,-6.0,750.0,-22.0,AS,N535AS,344,SEA,OAK,95.0,672,5.0,59.0
447,2014,1,2,600.0,0.0,1156.0,6.0,AA,N3DGAA,1094,SEA,DFW,198.0,1660,6.0,0.0
448,2014,1,2,602.0,2.0,1213.0,3.0,AA,N3KGAA,2240,SEA,ORD,208.0,1721,6.0,2.0
449,2014,1,2,602.0,2.0,754.0,-9.0,AS,N431AS,200,SEA,SJC,99.0,697,6.0,2.0
450,2014,1,2,602.0,-4.0,1204.0,2.0,UA,N446UA,474,SEA,ORD,202.0,1721,6.0,2.0
451,2014,1,2,605.0,0.0,932.0,-6.0,F9,N211FR,144,SEA,DEN,123.0,1024,6.0,5.0
452,2014,1,2,605.0,0.0,921.0,-19.0,WN,N8313F,145,SEA,DEN,119.0,1024,6.0,5.0
453,2014,1,2,606.0,-4.0,838.0,-12.0,AS,N402AS,426,SEA,LAX,123.0,954,6.0,6.0
454,2014,1,2,606.0,1.0,1157.0,0.0,UA,N87531,1573,PDX,ORD,201.0,1739,6.0,6.0
455,2014,1,2,609.0,-6.0,841.0,-21.0,AS,N548AS,494,SEA,SAN,131.0,1050,6.0,9.0
456,2014,1,2,611.0,11.0,752.0,9.0,AS,N760AS,406,PDX,SJC,86.0,569,6.0,11.0
457,2014,1,2,611.0,1.0,1220.0,-2.0,UA,N17229,1246,SEA,IAH,225.0,1874,6.0,11.0
458,2014,1,2,613.0,-2.0,858.0,6.0,AS,N644AS,524,SEA,SNA,133.0,978,6.0,13.0
459,2014,1,2,613.0,3.0,813.0,-12.0,AS,N796AS,308,SEA,SFO,100.0,679,6.0,13.0
460,2014,1,2,614.0,-6.0,1158.0,-7.0,AA,N4XJAA,1650,PDX,DFW,194.0,1616,6.0,14.0
461,2014,1,2,616.0,1.0,817.0,-3.0,VX,N529VA,751,SEA,SFO,101.0,679,6.0,16.0
462,2014,1,2,621.0,46.0,801.0,35.0,UA,N35260,1209,PDX,SFO,83.0,550,6.0,21.0
463,2014,1,2,625.0,5.0,939.0,-6.0,WN,N260WN,1111,PDX,DEN,118.0,991,6.0,25.0
464,2014,1,2,627.0,-3.0,1350.0,-7.0,DL,N3746H,1156,PDX,ATL,244.0,2172,6.0,27.0
465,2014,1,2,627.0,5.0,902.0,-3.0,OO,N692CA,4693,SEA,LAX,128.0,954,6.0,27.0
466,2014,1,2,628.0,-2.0,1405.0,-3.0,DL,N616DL,968,SEA,ATL,254.0,2182,6.0,28.0
467,2014,1,2,628.0,48.0,941.0,34.0,UA,N37462,1569,PDX,DEN,115.0,991,6.0,28.0
468,2014,1,2,629.0,-2.0,1230.0,-11.0,UA,N437UA,912,SEA,IAH,214.0,1874,6.0,29.0
469,2014,1,2,631.0,-4.0,1001.0,-11.0,UA,N547UA,328,SEA,DEN,118.0,1024,6.0,31.0
470,2014,1,2,634.0,-6.0,1215.0,-11.0,AS,N551AS,668,SEA,DFW,196.0,1660,6.0,34.0
471,2014,1,2,635.0,-5.0,1009.0,1.0,AS,N536AS,646,PDX,PHX,128.0,1009,6.0,35.0
472,2014,1,2,636.0,-4.0,854.0,-6.0,AS,N532AS,572,PDX,SAN,119.0,933,6.0,36.0
473,2014,1,2,637.0,-3.0,906.0,-9.0,AS,N408AS,556,SEA,PSP,131.0,987,6.0,37.0
474,2014,1,2,637.0,2.0,1231.0,1.0,WN,N8603F,401,PDX,MDW,216.0,1751,6.0,37.0
